,Unnamed: 0,name,class,confidence,target_id,actual_id
336,336,./test\00336.png,Zulässige Höchstgeschwindigkeit (100),0.45417836,7,7.0
337,337,./test\00337.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.02272727,34,42.0
338,338,./test\00338.png,Zulässige Höchstgeschwindigkeit (70),0.5532104999999999,4,4.0
339,339,./test\00339.png,Unebene Fahrbahn,0.73556417,22,22.0
340,340,./test\00340.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.99774903,10,10.0
341,341,./test\00341.png,Fahrradfahrer,0.9777776,29,29.0
342,342,./test\00342.png,Überholverbot für Kraftfahrzeuge aller Art,0.8005681,9,9.0
343,343,./test\00343.png,Zulässige Höchstgeschwindigkeit (50),0.98776734,2,2.0
344,344,./test\00344.png,Rechts vorbei,0.99991095,38,38.0
345,345,./test\00345.png,Rechts vorbei,0.99984062,38,38.0
346,346,./test\00346.png,Gefahrenstelle,0.99065745,18,18.0
347,347,./test\00347.png,Zulässige Höchstgeschwindigkeit (120),0.69206637,7,8.0
348,348,./test\00348.png,Vorfahrt gewähren,0.8298732,13,13.0
349,349,./test\00349.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.02272727,28,42.0
350,350,./test\00350.png,Verbot der Einfahrt,0.99992955,17,17.0
351,351,./test\00351.png,Zulässige Höchstgeschwindigkeit (50),0.68388313,2,2.0
352,352,./test\00352.png,"Verbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse von 3,5t",0.99999833,16,16.0
353,353,./test\00353.png,Stoppschild,0.99990487,14,14.0
354,354,./test\00354.png,Vorfahrt,1.0,12,12.0
355,355,./test\00355.png,Zulässige Höchstgeschwindigkeit (100),0.10830047,40,7.0
356,356,./test\00356.png,Ausschließlich geradeaus,0.99877924,35,35.0
357,357,./test\00357.png,Zulässige Höchstgeschwindigkeit (60),0.56842852,3,3.0
358,358,./test\00358.png,Rechts vorbei,0.99966013,38,38.0
359,359,./test\00359.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.99688125,10,10.0
360,360,./test\00360.png,Überholverbot für Kraftfahrzeuge aller Art,0.99999976,9,9.0
361,361,./test\00361.png,Rechts vorbei,0.24290636,38,38.0
362,362,./test\00362.png,Vorfahrt gewähren,0.87729996,13,13.0
363,363,./test\00363.png,Zulässige Höchstgeschwindigkeit (70),0.10599772,39,4.0
364,364,./test\00364.png,Zulässige Höchstgeschwindigkeit (60),0.70002079,3,3.0
365,365,./test\00365.png,Einmalige Vorfahrt,0.66635191,11,11.0
366,366,./test\00366.png,Zulässige Höchstgeschwindigkeit (100),0.9978503,7,7.0
367,367,./test\00367.png,Rechts vorbei,0.30060282,38,38.0
368,368,./test\00368.png,Wildwechsel,0.16246995,19,31.0
369,369,./test\00369.png,Vorfahrt gewähren,0.99959356,13,13.0
370,370,./test\00370.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.26397282,10,10.0
371,371,./test\00371.png,Gefahrenstelle,0.33800492,18,18.0
372,372,./test\00372.png,Zulässige Höchstgeschwindigkeit (60),0.24324515,3,3.0
373,373,./test\00373.png,Zulässige Höchstgeschwindigkeit (80),0.90982682,5,5.0
374,374,./test\00374.png,Rechts vorbei,0.15615829999999994,26,38.0
375,375,./test\00375.png,Zulässige Höchstgeschwindigkeit (30),0.50219685,1,1.0
376,376,./test\00376.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.31603977,41,42.0
377,377,./test\00377.png,Vorfahrt gewähren,0.99999988,13,13.0
378,378,./test\00378.png,Zulässige Höchstgeschwindigkeit (30),0.98043424,1,1.0
379,379,./test\00379.png,Gefahrenstelle,0.12435737,18,18.0
380,380,./test\00380.png,Zulässige Höchstgeschwindigkeit (80),0.10812754,19,5.0
381,381,./test\00381.png,Vorfahrt gewähren,1.0,13,13.0
382,382,./test\00382.png,Rechts vorbei,0.99990225,38,38.0
383,383,./test\00383.png,Zulässige Höchstgeschwindigkeit (70),0.6534121,4,4.0
384,384,./test\00384.png,Ausschließlich geradeaus,0.60090148,35,35.0
385,385,./test\00385.png,Baustelle,0.99999928,25,25.0
386,386,./test\00386.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.02272727,34,42.0
387,387,./test\00387.png,Vorfahrt,0.55707914,12,12.0
388,388,./test\00388.png,Verbot der Einfahrt,0.99999917,17,17.0
389,389,./test\00389.png,Überholverbot für Kraftfahrzeuge aller Art,0.96446991,9,9.0
390,390,./test\00390.png,Zulässige Höchstgeschwindigkeit (70),0.98095208,4,4.0
391,391,./test\00391.png,Ausschließlich rechts,0.9991805,33,33.0
392,392,./test\00392.png,Schleudergefahr bei Nässe oder Schmutz,0.07906926,28,23.0
393,393,./test\00393.png,Zulässige Höchstgeschwindigkeit (50),0.54084891,2,2.0
394,394,./test\00394.png,Zulässige Höchstgeschwindigkeit (30),0.84452945,1,1.0
395,395,./test\00395.png,Zulässige Höchstgeschwindigkeit (80),0.27135366,5,5.0
396,396,./test\00396.png,Zulässige Höchstgeschwindigkeit (70),0.32289362,4,4.0
397,397,./test\00397.png,Rechts vorbei,0.99995613,38,38.0
398,398,./test\00398.png,Zulässige Höchstgeschwindigkeit (70),0.74342573,4,4.0
399,399,./test\00399.png,Vorfahrt,0.98636615,12,12.0
400,400,./test\00400.png,Rechts vorbei,0.92251176,38,38.0
401,401,./test\00401.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.02272727,36,42.0
402,402,./test\00402.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.90489584,10,10.0
403,403,./test\00403.png,Zulässige Höchstgeschwindigkeit (30),0.62567425,0,1.0
404,404,./test\00404.png,Rechts vorbei,0.99995852,38,38.0
405,405,./test\00405.png,Rechts vorbei,0.04127106,36,38.0
406,406,./test\00406.png,Zulässige Höchstgeschwindigkeit (120),0.50893915,8,8.0
407,407,./test\00407.png,Baustelle,0.99417591,25,25.0
408,408,./test\00408.png,Zulässige Höchstgeschwindigkeit (80),0.51648021,5,5.0
409,409,./test\00409.png,Zulässige Höchstgeschwindigkeit (50),0.99878973,2,2.0
410,410,./test\00410.png,Baustelle,0.99732482,25,25.0
411,411,./test\00411.png,Stoppschild,0.99952257,14,14.0
412,412,./test\00412.png,Zulässige Höchstgeschwindigkeit (50),0.85428786,2,2.0
413,413,./test\00413.png,Gefahrenstelle,0.11895891,26,18.0
414,414,./test\00414.png,Fahrradfahrer,0.415452,29,29.0
415,415,./test\00415.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.91870004,10,10.0
416,416,./test\00416.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.48264021,10,10.0
417,417,./test\00417.png,Stoppschild,0.99989152,14,14.0
418,418,./test\00418.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.21689032,9,10.0
419,419,./test\00419.png,Zulässige Höchstgeschwindigkeit (50),0.8280465,2,2.0
420,420,./test\00420.png,Zulässige Höchstgeschwindigkeit (60),0.84106761,3,3.0
421,421,./test\00421.png,Baustelle,0.13168582,4,25.0
422,422,./test\00422.png,Kurve (links),0.9398061,19,19.0
423,423,./test\00423.png,Überholverbot für Kraftfahrzeuge aller Art,0.33546799,9,9.0
424,424,./test\00424.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.86855263,10,10.0
425,425,./test\00425.png,Vorfahrt gewähren,0.99989486,13,13.0
426,426,./test\00426.png,Vorfahrt gewähren,0.99999976,13,13.0
427,427,./test\00427.png,Kreisverkehr,0.61713272,20,40.0
428,428,./test\00428.png,Rechts vorbei,0.99941003,38,38.0
429,429,./test\00429.png,Rechts vorbei,0.33003765,34,38.0
430,430,./test\00430.png,Einmalige Vorfahrt,0.6265071,11,11.0
431,431,./test\00431.png,Vorfahrt gewähren,0.99984539,13,13.0
432,432,./test\00432.png,Ausschließlich rechts,0.07396224,34,33.0
433,433,./test\00433.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.02272727,34,42.0
434,434,./test\00434.png,Vorfahrt,0.95255101,12,12.0
435,435,./test\00435.png,Ende der Geschwindigkeitsbegrenzung (80),0.99253535,6,6.0
436,436,./test\00436.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.9597497,10,10.0
437,437,./test\00437.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.83108938,10,10.0
438,438,./test\00438.png,Zulässige Höchstgeschwindigkeit (120),0.91072154,8,8.0
439,439,./test\00439.png,Zulässige Höchstgeschwindigkeit (60),0.48677093,3,3.0
440,440,./test\00440.png,Unebene Fahrbahn,0.88786864,22,22.0
441,441,./test\00441.png,Verbot der Einfahrt,1.0,17,17.0
442,442,./test\00442.png,Zulässige Höchstgeschwindigkeit (100),0.95443159,7,7.0
443,443,./test\00443.png,Doppelkurve (zunächst links),0.26971319,30,21.0
444,444,./test\00444.png,Baustelle,0.99995184,25,25.0
445,445,./test\00445.png,Zulässige Höchstgeschwindigkeit (30),0.99836439,1,1.0
446,446,./test\00446.png,Zulässige Höchstgeschwindigkeit (120),0.15215941,31,8.0
447,447,./test\00447.png,Rechts vorbei,0.9998098,38,38.0
448,448,./test\00448.png,Rechts vorbei,0.99567956,38,38.0
449,449,./test\00449.png,Zulässige Höchstgeschwindigkeit (120),0.47932175,8,8.0
450,450,./test\00450.png,Überholverbot für Kraftfahrzeuge aller Art,0.99952567,9,9.0
451,451,./test\00451.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.38675308,10,10.0
452,452,./test\00452.png,Zulässige Höchstgeschwindigkeit (50),0.99978799,2,2.0
453,453,./test\00453.png,Kreisverkehr,0.96609634,40,40.0
454,454,./test\00454.png,Zulässige Höchstgeschwindigkeit (30),0.87221193,1,1.0
455,455,./test\00455.png,Kreisverkehr,0.10625654,38,40.0
456,456,./test\00456.png,Stoppschild,0.99986637,14,14.0
457,457,./test\00457.png,Zulässige Höchstgeschwindigkeit (120),0.60197794,8,8.0
458,458,./test\00458.png,Ausschließlich rechts,0.06712699999999999,39,33.0
459,459,./test\00459.png,Zulässige Höchstgeschwindigkeit (80),0.27017397,6,5.0
460,460,./test\00460.png,Ausschließlich geradeaus,0.89211965,35,35.0
461,461,./test\00461.png,Baustelle,0.85574925,25,25.0
462,462,./test\00462.png,Baustelle,0.95753425,25,25.0
463,463,./test\00463.png,Verbot der Einfahrt,0.99999988,17,17.0
464,464,./test\00464.png,Zulässige Höchstgeschwindigkeit (50),0.99994624,2,2.0
465,465,./test\00465.png,Rechts vorbei,0.99999905,38,38.0
466,466,./test\00466.png,Zulässige Höchstgeschwindigkeit (100),0.80280399,7,7.0
467,467,./test\00467.png,Vorfahrt gewähren,0.99999273,13,13.0
468,468,./test\00468.png,Stoppschild,0.99996972,14,14.0
469,469,./test\00469.png,Zulässige Höchstgeschwindigkeit (100),0.58160436,7,7.0
470,470,./test\00470.png,Zulässige Höchstgeschwindigkeit (120),0.26726964,8,8.0
471,471,./test\00471.png,Ausschließlich geradeaus,0.65723944,35,35.0
472,472,./test\00472.png,Zulässige Höchstgeschwindigkeit (60),0.38582131,3,3.0
473,473,./test\00473.png,Zulässige Höchstgeschwindigkeit (30),0.99193126,1,1.0
474,474,./test\00474.png,Ausschließlich geradeaus,0.94143683,35,35.0
475,475,./test\00475.png,Rechts vorbei,0.02627864,12,38.0
476,476,./test\00476.png,Ausschließlich geradeaus,0.84267813,35,35.0
477,477,./test\00477.png,Rechts vorbei,0.59787929,36,38.0
478,478,./test\00478.png,Zulässige Höchstgeschwindigkeit (70),0.09772364,24,4.0
479,479,./test\00479.png,Vorfahrt gewähren,0.9999994,13,13.0
480,480,./test\00480.png,Ausschließlich rechts,0.96984172,33,33.0
481,481,./test\00481.png,Zulässige Höchstgeschwindigkeit (50),0.95156008,2,2.0
482,482,./test\00482.png,Ausschließlich geradeaus,0.9996075,35,35.0
483,483,./test\00483.png,Ende der Geschwindigkeitsbegrenzung (80),0.48119706,6,6.0
484,484,./test\00484.png,Zulässige Höchstgeschwindigkeit (50),0.99618465,2,2.0
485,485,./test\00485.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.72745585,10,10.0
486,486,./test\00486.png,Vorfahrt,0.40463883,12,12.0
487,487,./test\00487.png,Wildwechsel,0.98136443,31,31.0
488,488,./test\00488.png,Überholverbot für Kraftfahrzeuge aller Art,0.91855651,9,9.0
489,489,./test\00489.png,Stoppschild,0.87731528,14,14.0
490,490,./test\00490.png,Verbot der Einfahrt,0.98801559,17,17.0
491,491,./test\00491.png,Verbot für Fahrzeuge aller Art,0.05419042,26,15.0
492,492,./test\00492.png,Zulässige Höchstgeschwindigkeit (30),0.25199112,4,1.0
493,493,./test\00493.png,Zulässige Höchstgeschwindigkeit (60),0.6338550999999999,3,3.0
494,494,./test\00494.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.44566774,10,10.0
495,495,./test\00495.png,Zulässige Höchstgeschwindigkeit (30),0.34938917,5,1.0
496,496,./test\00496.png,Wildwechsel,0.14973545,30,31.0
497,497,./test\00497.png,Überholverbot für Kraftfahrzeuge aller Art,0.99980801,9,9.0
498,498,./test\00498.png,Wildwechsel,0.56231868,31,31.0
499,499,./test\00499.png,"Verbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse von 3,5t",0.07602429,40,16.0
500,500,./test\00500.png,Unebene Fahrbahn,0.99999869,22,22.0
501,501,./test\00501.png,Doppelkurve (zunächst links),0.26717257,30,21.0
502,502,./test\00502.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.84803039,9,10.0
503,503,./test\00503.png,Zulässige Höchstgeschwindigkeit (100),0.39507607,7,7.0
504,504,./test\00504.png,Doppelkurve (zunächst links),0.37223178,23,21.0
505,505,./test\00505.png,Zulässige Höchstgeschwindigkeit (120),0.36936945,4,8.0
506,506,./test\00506.png,Ende aller Streckenverbote,0.74310094,32,32.0
507,507,./test\00507.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.50670135,42,42.0
508,508,./test\00508.png,Zulässige Höchstgeschwindigkeit (30),0.66987771,1,1.0
509,509,./test\00509.png,Zulässige Höchstgeschwindigkeit (80),0.33856529,3,5.0
510,510,./test\00510.png,Zulässige Höchstgeschwindigkeit (120),0.81498194,8,8.0
511,511,./test\00511.png,Zulässige Höchstgeschwindigkeit (50),0.98055631,2,2.0
512,512,./test\00512.png,Baustelle,0.89282662,25,25.0
513,513,./test\00513.png,Unebene Fahrbahn,0.99231499,22,22.0
514,514,./test\00514.png,Rechts vorbei,1.0,38,38.0
515,515,./test\00515.png,Ausschließlich rechts,0.99998868,33,33.0
516,516,./test\00516.png,Zulässige Höchstgeschwindigkeit (60),0.96344692,3,3.0
517,517,./test\00517.png,Zulässige Höchstgeschwindigkeit (50),0.82426959,1,2.0
518,518,./test\00518.png,Zulässige Höchstgeschwindigkeit (120),0.99623579,8,8.0
519,519,./test\00519.png,Zulässige Höchstgeschwindigkeit (70),0.56121957,4,4.0
520,520,./test\00520.png,Gefahrenstelle,0.19314162,18,18.0
521,521,./test\00521.png,Fußgänger,0.05452928,26,27.0
522,522,./test\00522.png,Wildwechsel,0.98582077,31,31.0
523,523,./test\00523.png,Stoppschild,0.99970055,14,14.0
524,524,./test\00524.png,Einmalige Vorfahrt,0.98519218,11,11.0
525,525,./test\00525.png,Vorfahrt gewähren,0.96556902,13,13.0
526,526,./test\00526.png,Zulässige Höchstgeschwindigkeit (60),0.5728423,3,3.0
527,527,./test\00527.png,Zulässige Höchstgeschwindigkeit (50),0.48575878,5,2.0
528,528,./test\00528.png,Gefahrenstelle,0.4551205,18,18.0
529,529,./test\00529.png,Zulässige Höchstgeschwindigkeit (70),0.406149,4,4.0
530,530,./test\00530.png,Vorfahrt gewähren,0.99999881,13,13.0
531,531,./test\00531.png,Verbot für Fahrzeuge aller Art,0.9974739,15,15.0
532,532,./test\00532.png,Schleudergefahr bei Nässe oder Schmutz,0.80753469,23,23.0
533,533,./test\00533.png,Zulässige Höchstgeschwindigkeit (30),0.94301003,1,1.0
534,534,./test\00534.png,Vorfahrt,0.50502568,12,12.0
535,535,./test\00535.png,Wildwechsel,0.52033114,31,31.0
536,536,./test\00536.png,Rechts vorbei,0.99998808,38,38.0
537,537,./test\00537.png,Zulässige Höchstgeschwindigkeit (80),0.25637794,6,5.0
538,538,./test\00538.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.41312501,10,10.0
539,539,./test\00539.png,Ausschließlich geradeaus,0.99999857,35,35.0
540,540,./test\00540.png,Zulässige Höchstgeschwindigkeit (70),0.22175159,8,4.0
541,541,./test\00541.png,Ende der Geschwindigkeitsbegrenzung (80),0.47693762,6,6.0
542,542,./test\00542.png,Zulässige Höchstgeschwindigkeit (80),0.50950885,5,5.0
543,543,./test\00543.png,Vorfahrt,0.99999988,12,12.0
544,544,./test\00544.png,Zulässige Höchstgeschwindigkeit (70),0.58721763,4,4.0
545,545,./test\00545.png,Zulässige Höchstgeschwindigkeit (70),0.35774899,1,4.0
546,546,./test\00546.png,Zulässige Höchstgeschwindigkeit (30),0.96209586,1,1.0
547,547,./test\00547.png,Zulässige Höchstgeschwindigkeit (30),0.97771329,1,1.0
548,548,./test\00548.png,Vorfahrt,0.9999994,12,12.0
549,549,./test\00549.png,Vorfahrt,0.99999297,12,12.0
550,550,./test\00550.png,Zulässige Höchstgeschwindigkeit (30),0.38178232,4,1.0
551,551,./test\00551.png,Zulässige Höchstgeschwindigkeit (80),0.84241098,5,5.0
552,552,./test\00552.png,Überholverbot für Kraftfahrzeuge aller Art,0.83074558,9,9.0
553,553,./test\00553.png,Vorfahrt gewähren,0.99984157,13,13.0
554,554,./test\00554.png,Rechts vorbei,0.99674428,38,38.0
555,555,./test\00555.png,Zulässige Höchstgeschwindigkeit (70),0.61560303,4,4.0
556,556,./test\00556.png,Vorfahrt gewähren,0.95126987,13,13.0
557,557,./test\00557.png,Zulässige Höchstgeschwindigkeit (120),0.84645271,8,8.0
558,558,./test\00558.png,Vorfahrt gewähren,0.99960214,13,13.0
559,559,./test\00559.png,Einmalige Vorfahrt,0.11932613,24,11.0
560,560,./test\00560.png,Verbot der Einfahrt,0.99999714,17,17.0
561,561,./test\00561.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.91926438,10,10.0
562,562,./test\00562.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.9691636,10,10.0
563,563,./test\00563.png,Gefahrenstelle,0.41362396,18,18.0
564,564,./test\00564.png,Vorfahrt,0.95028138,12,12.0
565,565,./test\00565.png,Schleudergefahr bei Nässe oder Schmutz,0.0966262,23,23.0
566,566,./test\00566.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.48665938,10,10.0
567,567,./test\00567.png,Baustelle,0.08478986,10,25.0
568,568,./test\00568.png,Zulässige Höchstgeschwindigkeit (50),0.90308595,1,2.0
569,569,./test\00569.png,Schleudergefahr bei Nässe oder Schmutz,0.54373479,23,23.0
570,570,./test\00570.png,Zulässige Höchstgeschwindigkeit (60),0.29365841,3,3.0
571,571,./test\00571.png,Zulässige Höchstgeschwindigkeit (120),0.60838473,8,8.0
572,572,./test\00572.png,Ende aller Streckenverbote,0.20720813,41,32.0
573,573,./test\00573.png,Ende der Geschwindigkeitsbegrenzung (80),0.95804036,6,6.0
574,574,./test\00574.png,Vorfahrt gewähren,0.98965889,13,13.0
575,575,./test\00575.png,Ausschließlich rechts,0.99790013,33,33.0
576,576,./test\00576.png,Zulässige Höchstgeschwindigkeit (80),0.65871125,3,5.0
577,577,./test\00577.png,Zulässige Höchstgeschwindigkeit (50),0.99987543,2,2.0
578,578,./test\00578.png,Vorfahrt gewähren,0.43236145,13,13.0
579,579,./test\00579.png,Zulässige Höchstgeschwindigkeit (30),0.5545755,0,1.0
580,580,./test\00580.png,Verbot der Einfahrt,0.99997854,17,17.0
581,581,./test\00581.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.54242301,10,10.0
582,582,./test\00582.png,Ausschließlich rechts,0.15927967,7,33.0
583,583,./test\00583.png,Zulässige Höchstgeschwindigkeit (30),0.79470885,1,1.0
584,584,./test\00584.png,Ausschließlich geradeaus,0.99996495,35,35.0
585,585,./test\00585.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.89410734,10,10.0
586,586,./test\00586.png,Zulässige Höchstgeschwindigkeit (50),0.50256997,2,2.0
587,587,./test\00587.png,Einmalige Vorfahrt,0.2011099,30,11.0
588,588,./test\00588.png,Zulässige Höchstgeschwindigkeit (80),0.97700787,5,5.0
589,589,./test\00589.png,Zulässige Höchstgeschwindigkeit (80),0.92432725,5,5.0
590,590,./test\00590.png,Ausschließlich geradeaus,0.66950619,35,35.0
591,591,./test\00591.png,Vorfahrt gewähren,0.99886596,13,13.0
592,592,./test\00592.png,"Verbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse von 3,5t",0.99999857,16,16.0
593,593,./test\00593.png,Verbot der Einfahrt,1.0,17,17.0
594,594,./test\00594.png,Einmalige Vorfahrt,0.99827874,11,11.0
595,595,./test\00595.png,Zulässige Höchstgeschwindigkeit (60),0.92383343,3,3.0
596,596,./test\00596.png,Zulässige Höchstgeschwindigkeit (50),0.2320841,4,2.0
597,597,./test\00597.png,Fahrradfahrer,0.46092251,29,29.0
