,name,class,confidence,target_id,actual_id
379,./test\00379.png,Gefahrenstelle,0.12435737,18,
380,./test\00380.png,Zulässige Höchstgeschwindigkeit (80),0.10812754,19,
381,./test\00381.png,Vorfahrt gewähren,1.0,13,
382,./test\00382.png,Rechts vorbei,0.99990225,38,
383,./test\00383.png,Zulässige Höchstgeschwindigkeit (70),0.6534121,4,
384,./test\00384.png,Ausschließlich geradeaus,0.60090148,35,
385,./test\00385.png,Baustelle,0.99999928,25,
386,./test\00386.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.02272727,34,
387,./test\00387.png,Vorfahrt,0.55707914,12,
388,./test\00388.png,Verbot der Einfahrt,0.99999917,17,
389,./test\00389.png,Überholverbot für Kraftfahrzeuge aller Art,0.96446991,9,
390,./test\00390.png,Zulässige Höchstgeschwindigkeit (70),0.98095208,4,
391,./test\00391.png,Ausschließlich rechts,0.9991805,33,
392,./test\00392.png,Schleudergefahr bei Nässe oder Schmutz,0.07906926,28,
393,./test\00393.png,Zulässige Höchstgeschwindigkeit (50),0.54084891,2,
394,./test\00394.png,Zulässige Höchstgeschwindigkeit (30),0.84452945,1,
395,./test\00395.png,Zulässige Höchstgeschwindigkeit (80),0.27135366,5,
396,./test\00396.png,Zulässige Höchstgeschwindigkeit (70),0.32289362,4,
397,./test\00397.png,Rechts vorbei,0.99995613,38,
398,./test\00398.png,Zulässige Höchstgeschwindigkeit (70),0.74342573,4,
399,./test\00399.png,Vorfahrt,0.98636615,12,
400,./test\00400.png,Rechts vorbei,0.92251176,38,
401,./test\00401.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.02272727,36,
402,./test\00402.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.90489584,10,
403,./test\00403.png,Zulässige Höchstgeschwindigkeit (30),0.62567425,0,
404,./test\00404.png,Rechts vorbei,0.99995852,38,
405,./test\00405.png,Rechts vorbei,0.04127106,36,
406,./test\00406.png,Zulässige Höchstgeschwindigkeit (120),0.50893915,8,
407,./test\00407.png,Baustelle,0.99417591,25,
408,./test\00408.png,Zulässige Höchstgeschwindigkeit (80),0.51648021,5,
409,./test\00409.png,Zulässige Höchstgeschwindigkeit (50),0.99878973,2,
410,./test\00410.png,Baustelle,0.99732482,25,
411,./test\00411.png,Stoppschild,0.99952257,14,
412,./test\00412.png,Zulässige Höchstgeschwindigkeit (50),0.85428786,2,
413,./test\00413.png,Gefahrenstelle,0.11895891,26,
414,./test\00414.png,Fahrradfahrer,0.41545200000000004,29,
415,./test\00415.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.91870004,10,
416,./test\00416.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.48264021,10,
417,./test\00417.png,Stoppschild,0.99989152,14,
418,./test\00418.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.21689032,9,
419,./test\00419.png,Zulässige Höchstgeschwindigkeit (50),0.8280465,2,
420,./test\00420.png,Zulässige Höchstgeschwindigkeit (60),0.84106761,3,
421,./test\00421.png,Baustelle,0.13168582,4,
422,./test\00422.png,Kurve (links),0.9398061,19,
423,./test\00423.png,Überholverbot für Kraftfahrzeuge aller Art,0.33546799,9,
424,./test\00424.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.86855263,10,
425,./test\00425.png,Vorfahrt gewähren,0.99989486,13,
426,./test\00426.png,Vorfahrt gewähren,0.99999976,13,
427,./test\00427.png,Kreisverkehr,0.61713272,20,
428,./test\00428.png,Rechts vorbei,0.99941003,38,
429,./test\00429.png,Rechts vorbei,0.33003765,34,
430,./test\00430.png,Einmalige Vorfahrt,0.6265071,11,
431,./test\00431.png,Vorfahrt gewähren,0.99984539,13,
432,./test\00432.png,Ausschließlich rechts,0.07396224,34,
433,./test\00433.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.02272727,34,
434,./test\00434.png,Vorfahrt,0.95255101,12,
435,./test\00435.png,Ende der Geschwindigkeitsbegrenzung (80),0.99253535,6,
436,./test\00436.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.9597496999999999,10,
437,./test\00437.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.83108938,10,
438,./test\00438.png,Zulässige Höchstgeschwindigkeit (120),0.91072154,8,
439,./test\00439.png,Zulässige Höchstgeschwindigkeit (60),0.48677093,3,
440,./test\00440.png,Unebene Fahrbahn,0.88786864,22,
441,./test\00441.png,Verbot der Einfahrt,1.0,17,
442,./test\00442.png,Zulässige Höchstgeschwindigkeit (100),0.95443159,7,
443,./test\00443.png,Doppelkurve (zunächst links),0.26971319,30,
444,./test\00444.png,Baustelle,0.99995184,25,
445,./test\00445.png,Zulässige Höchstgeschwindigkeit (30),0.99836439,1,
446,./test\00446.png,Zulässige Höchstgeschwindigkeit (120),0.15215941,31,
447,./test\00447.png,Rechts vorbei,0.9998098,38,
448,./test\00448.png,Rechts vorbei,0.99567956,38,
449,./test\00449.png,Zulässige Höchstgeschwindigkeit (120),0.47932175,8,
450,./test\00450.png,Überholverbot für Kraftfahrzeuge aller Art,0.99952567,9,
451,./test\00451.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.38675308,10,
452,./test\00452.png,Zulässige Höchstgeschwindigkeit (50),0.99978799,2,
453,./test\00453.png,Kreisverkehr,0.96609634,40,
454,./test\00454.png,Zulässige Höchstgeschwindigkeit (30),0.87221193,1,
455,./test\00455.png,Kreisverkehr,0.10625654,38,
456,./test\00456.png,Stoppschild,0.99986637,14,
457,./test\00457.png,Zulässige Höchstgeschwindigkeit (120),0.60197794,8,
458,./test\00458.png,Ausschließlich rechts,0.06712699999999999,39,
459,./test\00459.png,Zulässige Höchstgeschwindigkeit (80),0.27017397,6,
460,./test\00460.png,Ausschließlich geradeaus,0.89211965,35,
461,./test\00461.png,Baustelle,0.85574925,25,
462,./test\00462.png,Baustelle,0.95753425,25,
463,./test\00463.png,Verbot der Einfahrt,0.99999988,17,
464,./test\00464.png,Zulässige Höchstgeschwindigkeit (50),0.99994624,2,
465,./test\00465.png,Rechts vorbei,0.99999905,38,
466,./test\00466.png,Zulässige Höchstgeschwindigkeit (100),0.80280399,7,
467,./test\00467.png,Vorfahrt gewähren,0.99999273,13,
468,./test\00468.png,Stoppschild,0.99996972,14,
469,./test\00469.png,Zulässige Höchstgeschwindigkeit (100),0.58160436,7,
470,./test\00470.png,Zulässige Höchstgeschwindigkeit (120),0.26726964,8,
471,./test\00471.png,Ausschließlich geradeaus,0.65723944,35,
472,./test\00472.png,Zulässige Höchstgeschwindigkeit (60),0.38582131,3,
473,./test\00473.png,Zulässige Höchstgeschwindigkeit (30),0.99193126,1,
474,./test\00474.png,Ausschließlich geradeaus,0.94143683,35,
475,./test\00475.png,Rechts vorbei,0.02627864,12,
476,./test\00476.png,Ausschließlich geradeaus,0.84267813,35,
477,./test\00477.png,Rechts vorbei,0.59787929,36,
478,./test\00478.png,Zulässige Höchstgeschwindigkeit (70),0.09772364,24,
479,./test\00479.png,Vorfahrt gewähren,0.9999994000000001,13,
480,./test\00480.png,Ausschließlich rechts,0.96984172,33,
481,./test\00481.png,Zulässige Höchstgeschwindigkeit (50),0.95156008,2,
482,./test\00482.png,Ausschließlich geradeaus,0.9996075000000001,35,
483,./test\00483.png,Ende der Geschwindigkeitsbegrenzung (80),0.48119706,6,
484,./test\00484.png,Zulässige Höchstgeschwindigkeit (50),0.99618465,2,
485,./test\00485.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.72745585,10,
486,./test\00486.png,Vorfahrt,0.40463883,12,
487,./test\00487.png,Wildwechsel,0.98136443,31,
488,./test\00488.png,Überholverbot für Kraftfahrzeuge aller Art,0.91855651,9,
489,./test\00489.png,Stoppschild,0.87731528,14,
490,./test\00490.png,Verbot der Einfahrt,0.98801559,17,
491,./test\00491.png,Verbot für Fahrzeuge aller Art,0.05419042,26,
492,./test\00492.png,Zulässige Höchstgeschwindigkeit (30),0.25199112,4,
493,./test\00493.png,Zulässige Höchstgeschwindigkeit (60),0.6338550999999999,3,
494,./test\00494.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.44566774,10,
495,./test\00495.png,Zulässige Höchstgeschwindigkeit (30),0.34938917,5,
496,./test\00496.png,Wildwechsel,0.14973545,30,
497,./test\00497.png,Überholverbot für Kraftfahrzeuge aller Art,0.99980801,9,
498,./test\00498.png,Wildwechsel,0.56231868,31,
499,./test\00499.png,"Verbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse von 3,5t",0.07602429,40,
500,./test\00500.png,Unebene Fahrbahn,0.99999869,22,
501,./test\00501.png,Doppelkurve (zunächst links),0.26717257,30,
502,./test\00502.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.84803039,9,
503,./test\00503.png,Zulässige Höchstgeschwindigkeit (100),0.39507607,7,
504,./test\00504.png,Doppelkurve (zunächst links),0.37223178,23,
505,./test\00505.png,Zulässige Höchstgeschwindigkeit (120),0.36936945,4,
506,./test\00506.png,Ende aller Streckenverbote,0.74310094,32,
507,./test\00507.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.50670135,42,
508,./test\00508.png,Zulässige Höchstgeschwindigkeit (30),0.66987771,1,
509,./test\00509.png,Zulässige Höchstgeschwindigkeit (80),0.33856529,3,
510,./test\00510.png,Zulässige Höchstgeschwindigkeit (120),0.81498194,8,
511,./test\00511.png,Zulässige Höchstgeschwindigkeit (50),0.98055631,2,
512,./test\00512.png,Baustelle,0.89282662,25,
513,./test\00513.png,Unebene Fahrbahn,0.99231499,22,
514,./test\00514.png,Rechts vorbei,1.0,38,
515,./test\00515.png,Ausschließlich rechts,0.99998868,33,
516,./test\00516.png,Zulässige Höchstgeschwindigkeit (60),0.96344692,3,
517,./test\00517.png,Zulässige Höchstgeschwindigkeit (50),0.82426959,1,
518,./test\00518.png,Zulässige Höchstgeschwindigkeit (120),0.99623579,8,
519,./test\00519.png,Zulässige Höchstgeschwindigkeit (70),0.56121957,4,
520,./test\00520.png,Gefahrenstelle,0.19314162,18,
521,./test\00521.png,Fußgänger,0.05452928,26,
522,./test\00522.png,Wildwechsel,0.98582077,31,
523,./test\00523.png,Stoppschild,0.99970055,14,
524,./test\00524.png,Einmalige Vorfahrt,0.98519218,11,
525,./test\00525.png,Vorfahrt gewähren,0.96556902,13,
526,./test\00526.png,Zulässige Höchstgeschwindigkeit (60),0.5728423,3,
527,./test\00527.png,Zulässige Höchstgeschwindigkeit (50),0.48575878,5,
528,./test\00528.png,Gefahrenstelle,0.4551205,18,
529,./test\00529.png,Zulässige Höchstgeschwindigkeit (70),0.406149,4,
530,./test\00530.png,Vorfahrt gewähren,0.99999881,13,
531,./test\00531.png,Verbot für Fahrzeuge aller Art,0.9974738999999999,15,
532,./test\00532.png,Schleudergefahr bei Nässe oder Schmutz,0.80753469,23,
533,./test\00533.png,Zulässige Höchstgeschwindigkeit (30),0.94301003,1,
534,./test\00534.png,Vorfahrt,0.50502568,12,
535,./test\00535.png,Wildwechsel,0.52033114,31,
536,./test\00536.png,Rechts vorbei,0.99998808,38,
537,./test\00537.png,Zulässige Höchstgeschwindigkeit (80),0.25637794,6,
538,./test\00538.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.41312501,10,
539,./test\00539.png,Ausschließlich geradeaus,0.99999857,35,
540,./test\00540.png,Zulässige Höchstgeschwindigkeit (70),0.22175159,8,
541,./test\00541.png,Ende der Geschwindigkeitsbegrenzung (80),0.47693762,6,
542,./test\00542.png,Zulässige Höchstgeschwindigkeit (80),0.50950885,5,
543,./test\00543.png,Vorfahrt,0.99999988,12,
544,./test\00544.png,Zulässige Höchstgeschwindigkeit (70),0.58721763,4,
545,./test\00545.png,Zulässige Höchstgeschwindigkeit (70),0.35774899,1,
546,./test\00546.png,Zulässige Höchstgeschwindigkeit (30),0.96209586,1,
547,./test\00547.png,Zulässige Höchstgeschwindigkeit (30),0.97771329,1,
548,./test\00548.png,Vorfahrt,0.9999994000000001,12,
549,./test\00549.png,Vorfahrt,0.99999297,12,
550,./test\00550.png,Zulässige Höchstgeschwindigkeit (30),0.38178232,4,
551,./test\00551.png,Zulässige Höchstgeschwindigkeit (80),0.84241098,5,
552,./test\00552.png,Überholverbot für Kraftfahrzeuge aller Art,0.83074558,9,
553,./test\00553.png,Vorfahrt gewähren,0.99984157,13,
554,./test\00554.png,Rechts vorbei,0.99674428,38,
555,./test\00555.png,Zulässige Höchstgeschwindigkeit (70),0.61560303,4,
556,./test\00556.png,Vorfahrt gewähren,0.95126987,13,
557,./test\00557.png,Zulässige Höchstgeschwindigkeit (120),0.84645271,8,
558,./test\00558.png,Vorfahrt gewähren,0.99960214,13,
559,./test\00559.png,Einmalige Vorfahrt,0.11932613,24,
560,./test\00560.png,Verbot der Einfahrt,0.99999714,17,
561,./test\00561.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.91926438,10,
562,./test\00562.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.9691636,10,
563,./test\00563.png,Gefahrenstelle,0.41362396,18,
564,./test\00564.png,Vorfahrt,0.95028138,12,
565,./test\00565.png,Schleudergefahr bei Nässe oder Schmutz,0.0966262,23,
566,./test\00566.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.48665938,10,
567,./test\00567.png,Baustelle,0.08478986,10,
568,./test\00568.png,Zulässige Höchstgeschwindigkeit (50),0.90308595,1,
569,./test\00569.png,Schleudergefahr bei Nässe oder Schmutz,0.54373479,23,
570,./test\00570.png,Zulässige Höchstgeschwindigkeit (60),0.29365841,3,
571,./test\00571.png,Zulässige Höchstgeschwindigkeit (120),0.60838473,8,
572,./test\00572.png,Ende aller Streckenverbote,0.20720813,41,
573,./test\00573.png,Ende der Geschwindigkeitsbegrenzung (80),0.95804036,6,
574,./test\00574.png,Vorfahrt gewähren,0.98965889,13,
575,./test\00575.png,Ausschließlich rechts,0.99790013,33,
576,./test\00576.png,Zulässige Höchstgeschwindigkeit (80),0.65871125,3,
577,./test\00577.png,Zulässige Höchstgeschwindigkeit (50),0.99987543,2,
578,./test\00578.png,Vorfahrt gewähren,0.43236145,13,
579,./test\00579.png,Zulässige Höchstgeschwindigkeit (30),0.5545755,0,
580,./test\00580.png,Verbot der Einfahrt,0.99997854,17,
581,./test\00581.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.54242301,10,
582,./test\00582.png,Ausschließlich rechts,0.15927967,7,
583,./test\00583.png,Zulässige Höchstgeschwindigkeit (30),0.79470885,1,
584,./test\00584.png,Ausschließlich geradeaus,0.99996495,35,
585,./test\00585.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.89410734,10,
586,./test\00586.png,Zulässige Höchstgeschwindigkeit (50),0.50256997,2,
587,./test\00587.png,Einmalige Vorfahrt,0.20110989999999998,30,
588,./test\00588.png,Zulässige Höchstgeschwindigkeit (80),0.97700787,5,
589,./test\00589.png,Zulässige Höchstgeschwindigkeit (80),0.92432725,5,
590,./test\00590.png,Ausschließlich geradeaus,0.66950619,35,
591,./test\00591.png,Vorfahrt gewähren,0.99886596,13,
592,./test\00592.png,"Verbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse von 3,5t",0.99999857,16,
593,./test\00593.png,Verbot der Einfahrt,1.0,17,
594,./test\00594.png,Einmalige Vorfahrt,0.99827874,11,
595,./test\00595.png,Zulässige Höchstgeschwindigkeit (60),0.92383343,3,
596,./test\00596.png,Zulässige Höchstgeschwindigkeit (50),0.2320841,4,
597,./test\00597.png,Fahrradfahrer,0.46092251,29,
598,./test\00598.png,Zulässige Höchstgeschwindigkeit (50),0.97776538,2,
599,./test\00599.png,Einmalige Vorfahrt,0.07115482,26,
600,./test\00600.png,Zulässige Höchstgeschwindigkeit (50),0.68304402,2,
601,./test\00601.png,Einmalige Vorfahrt,0.9285540000000001,11,
602,./test\00602.png,Zulässige Höchstgeschwindigkeit (70),0.94091374,4,
603,./test\00603.png,Wildwechsel,0.12994188,19,
604,./test\00604.png,Zulässige Höchstgeschwindigkeit (60),0.41493100000000005,3,
605,./test\00605.png,Überholverbot für Kraftfahrzeuge aller Art,0.99194372,9,
606,./test\00606.png,Zulässige Höchstgeschwindigkeit (80),0.19101144,7,
607,./test\00607.png,Rechts vorbei,0.99946421,38,
608,./test\00608.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.02272727,28,
609,./test\00609.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.24454342,9,
610,./test\00610.png,Einmalige Vorfahrt,0.57037324,27,
611,./test\00611.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.84374875,41,
612,./test\00612.png,Zulässige Höchstgeschwindigkeit (30),0.94719392,1,
613,./test\00613.png,Fahrradfahrer,0.99417019,29,
614,./test\00614.png,Einmalige Vorfahrt,0.99354893,11,
615,./test\00615.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.93161893,10,
616,./test\00616.png,Baustelle,0.99929261,25,
617,./test\00617.png,Zulässige Höchstgeschwindigkeit (30),0.89647126,1,
618,./test\00618.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.63092607,10,
619,./test\00619.png,Rechts vorbei,0.95028472,38,
620,./test\00620.png,Einmalige Vorfahrt,0.1646464,30,
621,./test\00621.png,Stoppschild,0.99907231,14,
622,./test\00622.png,Zulässige Höchstgeschwindigkeit (30),0.86209434,1,
623,./test\00623.png,Vorfahrt,0.40274109999999996,12,
624,./test\00624.png,Zulässige Höchstgeschwindigkeit (120),0.31841382,7,
625,./test\00625.png,Vorfahrt gewähren,0.999928,13,
626,./test\00626.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.02272727,28,
627,./test\00627.png,Zulässige Höchstgeschwindigkeit (120),0.53392041,8,
628,./test\00628.png,Zulässige Höchstgeschwindigkeit (50),0.74533606,2,
629,./test\00629.png,Verbot der Einfahrt,0.99999809,17,
630,./test\00630.png,Zulässige Höchstgeschwindigkeit (80),0.61982369,5,
631,./test\00631.png,Ausschließlich geradeaus,0.99999607,35,
632,./test\00632.png,Baustelle,0.76264238,25,
633,./test\00633.png,Zulässige Höchstgeschwindigkeit (120),0.27526277,8,
634,./test\00634.png,Zulässige Höchstgeschwindigkeit (70),0.68829739,4,
635,./test\00635.png,Zulässige Höchstgeschwindigkeit (100),0.99923027,7,
636,./test\00636.png,"Verbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse von 3,5t",0.9819363999999999,16,
637,./test\00637.png,Fahrradfahrer,0.43039674,29,
638,./test\00638.png,Verbot der Einfahrt,0.99999988,17,
639,./test\00639.png,Überholverbot für Kraftfahrzeuge aller Art,0.96670437,9,
640,./test\00640.png,Zulässige Höchstgeschwindigkeit (100),0.66750932,7,
641,./test\00641.png,Zulässige Höchstgeschwindigkeit (120),0.79456866,8,
642,./test\00642.png,Verbot der Einfahrt,0.99762636,17,
643,./test\00643.png,Einmalige Vorfahrt,0.9876101,11,
644,./test\00644.png,Zulässige Höchstgeschwindigkeit (50),0.55768883,2,
645,./test\00645.png,Vorfahrt gewähren,0.99122882,13,
646,./test\00646.png,Vorfahrt,0.99999464,12,
647,./test\00647.png,Zulässige Höchstgeschwindigkeit (100),0.5621013000000001,7,
648,./test\00648.png,Zulässige Höchstgeschwindigkeit (30),0.97794819,1,
649,./test\00649.png,Zulässige Höchstgeschwindigkeit (50),0.93080944,2,
650,./test\00650.png,Ende der Geschwindigkeitsbegrenzung (80),0.40624872,32,
651,./test\00651.png,Verbot der Einfahrt,1.0,17,
652,./test\00652.png,Vorfahrt gewähren,0.99370968,13,
653,./test\00653.png,Zulässige Höchstgeschwindigkeit (80),0.72235525,5,
654,./test\00654.png,Vorfahrt,0.99997199,12,
655,./test\00655.png,Einmalige Vorfahrt,0.99872631,11,
656,./test\00656.png,Fahrradfahrer,0.90392935,29,
657,./test\00657.png,Vorfahrt gewähren,0.96868974,13,
658,./test\00658.png,Vorfahrt gewähren,0.99991953,13,
